ticker,name,currency,exchange,industry,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,total_revenue,operating_costs,proprietary_expenses,gross_profit,management_fee,total_operating_revenues,capex,roe,roic,roic_ttm,ev_ebitda,pe,pb,pcf,ps,market_cap,roa,short_debt_ratio,long_debt_ratio,debt_to_capital,asset_to_liab,equity_multiplier,current_ratio,net_income,management_compensation,beta,calculated_total,total_check,sector
alle,Allegion PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,A,High,BB,Medium,BB,Medium,542,322,315,1179,BBB,High,3271900000.0,1949500000.0,736000000.0,1322400000.0,,3271900000.0,64000000.0,53.8538,17.4893,15.0841,19.1966469401735,27.4217251361572,13.3352623830537,-114.277981004186,3.8384883744491,11683277375.0,11.4828,23.0938,76.9062,68.982,76.3354,4.2257,1.7263,458300000.0,27620593.0,0.10412955074082,1179,True,Industrials
amp,Ameriprise Financial Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,BB,Medium,BB,Medium,B,Medium,396,308,267,971,BBB,High,,,,,3723000000.0,,182000000.0,55.0441,,,,15.8822099110395,11.2489828846803,-49.9294535164005,2.88798231808072,33442332276.6,1.6148,,,97.72,97.72,43.8605,,2559000000.0,37813936.0,0.089016937498547,971,True,Financials
ame,AMETEK Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,A,High,BB,Medium,B,Medium,540,329,270,1139,BBB,High,6150530000.0,4005261000.0,644577000.0,2145269000.0,,6150530000.0,139005000.0,16.1627,12.0299,11.7582,23.9952266336167,41.7755167735451,6.4790193970972,-34949.8313640909,7.8758198513998,34063624003.84,9.3277,31.5707,68.4293,24.185,39.8565,1.6627,1.6162,1159542000.0,24682757.0,0.0653857070239147,1139,True,Industrials
amt,American Tower Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,530,333,305,1168,BBB,High,10711100000.0,3263800000.0,5095000000.0,7447300000.0,,10711100000.0,1873600000.0,33.1494,3.8147,3.9912,27.1171523771633,44.5866167144637,14.1287502322877,-388.603394839092,7.35041665136167,133313310000.0,2.5251,15.1716,84.8284,87.4049,81.5335,5.4152,0.4358,1696700000.0,90384168.0,0.036506763319279,1168,True,Real_Assets
aos,A O Smith Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,A,High,BB,Medium,BB,Medium,510,315,310,1135,BBB,High,3753900000.0,2424300000.0,670900000.0,1329600000.0,,3753900000.0,70300000.0,13.168,11.4387,11.2657,18.6990374938877,38.4947028187102,5.19150967235224,-174.149740007102,2.4170067008631,13534472876.95,7.0732,58.9549,41.0451,16.4659,47.5527,1.9067,1.7488,235700000.0,15671518.0,0.151430901806187,1135,True,Industrials
apd,Air Products and Chemicals Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,AA,Excellent,BBB,High,BB,Medium,700,442,300,1442,A,High,12698600000.0,9338500000.0,1003500000.0,3360100000.0,,12698600000.0,2926500000.0,16.9099,10.7521,10.8525,18.4470008537154,28.9331420882762,4.96622503540475,-37.1329779085045,5.14041405078985,67459732168.62,8.335,25.6912,74.3088,36.7736,49.6098,1.9845,1.8128,2266500000.0,34279272.0,0.0355114106696759,1442,True,Energy_Materials
aon,Aon PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,BBB,High,BB,Medium,B,Medium,485,304,288,1077,BBB,High,,,8810000000.0,,,12479000000.0,196000000.0,,,,,26.7938115758671,-131.132661946919,160.949369303759,5.55086646154437,64560288000.0,8.0908,,,101.6225,101.3118,-76.2331,,2646000000.0,51742674.0,-0.100492968639285,1077,True,Financials
anet,Arista Networks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Communications,BBB,High,BB,Medium,B,Medium,444,310,295,1049,BBB,High,4381310000.0,1705614000.0,1148590000.0,2675696000.0,93241000.0,4381310000.0,44644000.0,30.514,30.514,27.681,43.2495702140746,113.859422394905,31.517477185058,3023.65536404925,35.1467301743771,44229143750.0,19.9611,68.4556,31.5444,0.0,27.8889,1.3867,4.2912,1352446000.0,26063786.0,0.0794720526223198,1049,True,Tech
aph,Amphenol Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,A,High,BB,Medium,BBB,High,512,303,475,1290,A,High,12623000000.0,8594800000.0,1420900000.0,4028200000.0,,12623000000.0,383800000.0,28.5682,16.7639,16.4086,23.6368416638712,79.5632835677338,21.5738118380324,859.961558698295,11.9902744459241,52388540000.0,12.5067,32.5081,67.4919,39.4857,53.7126,2.1604,2.4211,1916800000.0,32831605.0,0.147935772704262,1290,True,Industrials
ato,Atmos Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,572,368,315,1255,A,High,4201662000.0,1682656000.0,1598024000.0,2519006000.0,,4201662000.0,2444420000.0,8.9392,4.7214,4.4056,15.5237811484051,39.1337608416861,3.21741303149954,-465.023341286194,7.21264731153529,14188485736.37,3.4894,28.2028,71.7972,46.3793,57.5583,2.3562,0.846,774398000.0,14492187.0,0.0741844208002773,1255,True,Real_Assets
awk,American Water Works Company Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BB,Medium,BB,Medium,653,395,300,1348,A,High,3792000000.0,,2519000000.0,,,3792000000.0,2420000000.0,9.1431,3.9708,3.8,15.5972703161928,32.747522531878,2.91975301469392,-1413.31413032316,7.08147902851793,34299070268.54,2.951,15.121,84.879,57.3799,66.9018,3.0213,0.4447,820000000.0,22231146.0,-0.0485738863552145,1348,True,Real_Assets
are,Alexandria Real Estate Equities Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,AA,Excellent,BB,Medium,BB,Medium,600,337,345,1282,A,High,,783153000.0,1179424000.0,,177278000.0,2588962000.0,6185174000.0,2.9672,,,,15.9493737906107,0.438539986118246,18.7920675680297,3.21370121755746,35237463484.8,1.8881,,,40.3619,36.1456,1.5661,,670701000.0,63648128.0,-0.0600440916729284,1282,True,Real_Assets
aptv,Aptiv PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,A,High,BB,Medium,BB,Medium,555,339,310,1204,A,High,17489000000.0,14854000000.0,1287000000.0,2635000000.0,,17489000000.0,844000000.0,6.9247,4.2866,3.4706,28.1178354123775,25.4116145638889,1.71353150765694,-9.52935546145833,0.863085313680027,44621307393.0,2.696,38.0375,61.9625,42.4248,58.4445,2.4064,1.6,590000000.0,42664863.0,0.258098121536777,1204,True,Consumer
avb,Avalonbay Communities Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,B,Medium,500,300,298,1098,BBB,High,,919114000.0,905607000.0,,74064000.0,2593446000.0,1623666000.0,10.2477,,,,20.1368259531833,2.03413063865156,120.19007084502,8.82649583717185,35299938988.34,5.555,,,44.9842,44.9782,1.8175,,1136438000.0,38880830.0,-0.0593120356653814,1098,True,Real_Assets
avy,Avery Dennison Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,A,High,BB,Medium,BB,Medium,535,347,325,1207,A,High,9039300000.0,6635100000.0,1330800000.0,2404200000.0,,9039300000.0,298500000.0,38.2702,14.8986,14.7459,16.9718035450276,17.1206684244089,6.37833779358331,2880.45734758222,1.43396701781333,17931039410.31,9.5227,47.3075,52.6925,60.4191,74.4393,3.9123,0.9936,757100000.0,20897938.0,0.0527202898296571,1207,True,Industrials
ba,Boeing Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,B,Medium,B,Medium,B,Medium,220,224,235,679,B,Medium,66608000000.0,63078000000.0,7039000000.0,3530000000.0,4187000000.0,66608000000.0,1222000000.0,,-11.7192,-12.002,-978.376351066514,-30.9301036633354,-9.6102790139495,23.4470140673671,2.29161754711987,118560861436.64,-3.6856,58.8775,41.1225,138.6279,111.5594,-8.6509,1.2162,-5053000000.0,63109925.0,0.0978746232034023,679,True,Industrials
bac,Bank of America Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,B,Medium,BB,Medium,B,Medium,220,394,265,879,BB,Medium,,,,,,94950000000.0,,10.1343,,,,12.5221233250305,1.40812504449118,-2.9208172557698,3.73033439989871,359382721788.87,0.9022,,,91.0468,91.0468,11.1691,,27528000000.0,90101754.0,0.20765044776266,879,True,Financials
bax,Baxter International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,500,316,300,1116,BBB,High,15113000000.0,9716000000.0,7304000000.0,5397000000.0,,15113000000.0,679000000.0,-32.6358,-9.889,-10.8283,17.8806832120047,-3.53716786205508,1.47538649209326,-6.97401086578606,0.569438854521273,43058668339.52,-8.5587,21.1906,78.8094,74.0398,79.16,4.7985,1.6883,-2421000000.0,44378563.0,-0.0002199139907038,1116,True,Healthcare
bbwi,Bath & Body Works Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,A,High,BB,Medium,BB,Medium,525,303,300,1128,BBB,High,7882000000.0,4027000000.0,1846000000.0,3855000000.0,,7882000000.0,270000000.0,,29.4912,39.958,13.2656436978921,2.69034054384846,-2.36246636689723,-1.83532443446776,0.454989082079421,17986483284.7,22.1208,17.1019,82.8981,145.5036,125.1742,-3.9723,2.3326,1333000000.0,41704902.0,0.074442789036738,1128,True,Consumer
bdx,Becton Dickinson and Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,AA,Excellent,BB,Medium,BB,Medium,607,384,315,1306,A,High,18870000000.0,10393000000.0,5966000000.0,8477000000.0,,18870000000.0,973000000.0,7.2672,4.3057,4.0848,17.4756242098412,25.1898065769646,1.77258280528539,-36.3444167886618,2.37481006361526,71614230443.96,3.3608,28.2485,71.7515,38.8531,52.2367,2.0937,1.0422,1779000000.0,41344413.0,-0.0346457932417957,1306,True,Healthcare
bio,Bio Rad Laboratories Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,B,Medium,B,Medium,BB,Medium,275,227,300,802,BB,Medium,2802249000.0,1234919000.0,1084714000.0,1567330000.0,,2802249000.0,114157000.0,-31.1612,-29.6227,-33.5466,,-2.05750010759924,0.776230685666897,-203.986270540873,2.66345126818495,22450190953.0304,-26.8673,14.6332,85.3668,11.0805,28.7847,1.4042,5.5529,-3627535000.0,18629783.0,0.101104541074168,802,True,Healthcare
bby,Best Buy Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,BBB,High,B,Medium,BB,Medium,430,231,300,961,BBB,High,51761000000.0,40121000000.0,8635000000.0,11640000000.0,,51761000000.0,737000000.0,64.5195,48.0564,57.7548,6.90733433980099,5.38631051025672,4.37682317621523,-5.46198594717769,0.255366124923591,24440987236.8,14.0197,73.6951,26.3049,28.9245,82.7468,5.796,0.9874,2454000000.0,40063112.0,0.162625077566632,961,True,Consumer
bk,Bank of New York Mellon Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,,,,,,16338000000.0,1346000000.0,6.1432,,,,31.2015847066848,2.23650761784879,48.7738016101458,4.91380079876974,46704762857.28,0.6309,,,89.9588,89.933,9.9335,,2560000000.0,52597661.0,0.0532695293293792,1100,True,Financials
axp,American Express Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,230,226,208,664,B,Medium,,,,,,55625000000.0,1855000000.0,32.0508,,,,27.3245557473702,8.30871724680264,17.2738273503062,4.05123740895304,124499600000.0,3.2905,,,89.1786,89.1786,9.241,,7514000000.0,100344980.0,0.040177856616133,664,True,Financials
br,Broadridge Financial Solutions Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,550,313,325,1188,BBB,High,5709100000.0,4116900000.0,832300000.0,1592200000.0,,5709100000.0,73100000.0,28.9201,9.4506,9.438,23.2025188731357,34.6131462037655,9.72378692988536,-374.697733302209,3.26845687033858,21353376000.0,6.5995,21.0151,78.9849,66.4041,76.5082,4.2568,1.0114,539100000.0,29787814.0,0.0993000386119955,1188,True,Tech
bmy,Bristol-Myers Squibb Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,A,High,BB,Medium,BB,Medium,500,321,310,1131,BBB,High,46159000000.0,10137000000.0,17323000000.0,36022000000.0,,46159000000.0,1118000000.0,18.8846,8.3868,8.9896,8.79119772570275,19.1781789300853,3.90651743635588,-24.3118289101683,2.62874711520289,134239550000.0,6.5534,33.3171,66.6829,55.8674,67.8599,3.1114,1.2459,6345000000.0,51529533.0,-0.0179915281468142,1131,True,Healthcare
bro,Brown & Brown Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,BBB,High,BB,Medium,BB,Medium,405,320,300,1025,BBB,High,3573400000.0,,2599500000.0,,,3573400000.0,52600000.0,15.2621,9.0977,7.7099,21.3022222674024,32.9248075345936,4.80156421259497,39.2875412109059,6.18987118759165,19853818880.0,4.8077,49.0728,50.9272,46.1134,67.0333,3.0334,1.0869,671800000.0,29036564.0,0.0657209663260471,1025,True,Financials
azo,Autozone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,B,Medium,B,Medium,B,Medium,260,222,213,695,B,Medium,16252230000.0,7779580000.0,5201921000.0,8472650000.0,,16252230000.0,672391000.0,,79.0707,94.0548,14.1357863883999,23.0304141808295,-15.8112918897413,-61.6952179715642,3.44289900003876,43257741430.44,15.9057,45.6491,54.3509,236.9984,123.1679,-4.3163,0.7717,2429604000.0,34523911.0,-0.0185387318493955,695,True,Consumer
bsx,Boston Scientific Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,525,399,300,1224,A,High,12682000000.0,3955000000.0,6692000000.0,8727000000.0,,12682000000.0,588000000.0,4.0827,2.6747,2.422,26.6512197897323,149.405317289957,5.93472066175677,-100.081488933196,8.22306508976423,60556098265.92,2.1497,25.5286,74.4714,33.7081,45.8807,1.8478,1.5146,698000000.0,37702453.0,-0.0757236894971047,1224,True,Healthcare
bx,Blackstone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,A,High,BB,Medium,BB,Medium,534,343,320,1197,BBB,High,,,,,,8517673000.0,235497000.0,20.4655,,,,76.6732691702825,17.5023693553034,58.4121948913004,15.731595011141,155330571063.15,7.0287,,,74.8979,53.718,2.1607,,2988909000.0,708850090.0,0.0699263392698149,1197,True,Financials
bxp,Boston Properties Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,532,339,305,1176,BBB,High,,1123003000.0,911603000.0,,146378000.0,3108581000.0,2216235000.0,14.169,,,,9.93315746664986,1.37351254653286,35.7843458283755,2.72627451984413,18030835707.82,4.216,,,72.0635,65.4224,2.892,,1020584000.0,38671364.0,-0.0422483520404019,1176,True,Real_Assets
c,Citigroup Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,A,High,BB,Medium,BB,Medium,515,300,303,1118,BBB,High,,,,,,,5632000000.0,7.3643,,,,13.2462748266548,1.0792943225446,2.45825769829095,2.80518908688697,119835210165.66,0.618,,,91.6727,91.6481,11.9733,,14934000000.0,56789333.0,0.190406793569673,1118,True,Financials
cat,Caterpillar Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,B,Medium,B,Medium,B,Medium,235,239,235,709,B,Medium,59427000000.0,41350000000.0,7465000000.0,18077000000.0,,59427000000.0,2599000000.0,41.449,12.5169,12.684,11.9800490893322,48.7972258000119,20.6178964641175,-145.415732884036,5.50566912327864,110791966000.0,8.1813,47.7366,52.2634,69.9803,80.6073,5.1566,1.3886,6704000000.0,43711379.0,0.180053031500931,709,True,Industrials
carr,Carrier Global Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,B,Medium,B,Medium,B,Medium,210,258,226,694,B,Medium,20421000000.0,14957000000.0,3051000000.0,5464000000.0,,20421000000.0,353000000.0,48.6609,21.5883,21.4702,19.6122135212856,12.9239218669355,5.88723122940835,92.4557487403846,2.23657704704716,46811240621.28,13.7392,33.4925,66.5075,52.8676,69.0409,3.2301,1.6378,3584000000.0,20426921.0,0.140198744525034,694,True,Industrials
cbre,CBRE Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,200,209,200,609,B,Medium,,24239488000.0,5321261000.0,,,30828246000.0,360860000.0,17.1825,,,,28.2728242500124,5.06671863626032,-35.0596552610553,1.29070997632301,36120370311.09,6.9416,,,60.2586,58.0482,2.3837,,1423960000.0,49648410.0,0.114199120253966,609,True,Real_Assets
cci,Crown Castle Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,B,Medium,500,300,200,1000,BBB,High,6986000000.0,2068000000.0,2457000000.0,4918000000.0,,6986000000.0,1310000000.0,21.3281,5.7694,5.7406,31.5531729667812,20.2987533701015,4.56442635184857,-244.607279819568,4.86693557041512,90175680000.0,4.3036,8.6776,91.3224,74.4705,80.8612,5.225,0.4456,1675000000.0,32664104.0,-0.0334739011267574,1000,True,Real_Assets
dhi,D R Horton Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,B,Medium,B,Medium,B,Medium,250,271,205,726,B,Medium,,22975900000.0,2933700000.0,,,33480000000.0,148200000.0,34.1717,,,,6.72438302760563,2.03070036987467,-59.2925991031161,1.17646575818996,38421405828.45,19.4247,,,35.2632,34.8109,1.534,,5895600000.0,98690363.0,0.0629943253931435,726,True,Consumer
dov,Dover Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,BB,Medium,500,320,305,1125,BBB,High,8508088000.0,5444532000.0,1684226000.0,3063556000.0,,8508088000.0,220962000.0,25.139,13.946,13.3763,15.885379010914,26.4702464711989,6.57917809736733,-6082.9951045082,3.31458317127185,26158696396.0,9.7772,41.9548,58.0452,46.1826,60.663,2.5421,1.2344,1065376000.0,26416329.0,0.104558894563588,1125,True,Industrials
dri,Darden Restaurants Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,A,High,BB,Medium,BB,Medium,515,309,300,1124,BBB,High,9630000000.0,7635000000.0,834800000.0,1995000000.0,373200000.0,9630000000.0,402500000.0,38.0261,27.8511,30.7434,19.6013671442931,24.0320554666562,10.4165874118051,-30.8345575661594,2.37775103308723,19240294703.28,9.4003,23.2753,76.7247,29.072,78.3125,4.611,0.6384,952800000.0,21606941.0,0.0731474373482085,1124,True,Consumer
ce,Celanese Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,500,319,300,1119,BBB,High,9673000000.0,7293000000.0,998000000.0,2380000000.0,,9673000000.0,543000000.0,38.5508,13.3043,9.3227,7.61958985016611,3.63660323512144,1.22187804281001,7.08613840259259,0.712056913813708,18154468904.1,7.2396,20.1716,79.8284,72.2534,76.7623,4.3034,1.6251,1902000000.0,24527365.0,0.13541593761409,1119,True,Energy_Materials
dg,Dollar General Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,B,Medium,B,Medium,B,Medium,247,222,200,669,B,Medium,34220449000.0,23407443000.0,7592331000.0,10813006000.0,,34220449000.0,1070460000.0,37.1305,22.6063,22.9942,14.6488362258343,10.9441621875667,4.19317196391049,-25.4496099179257,0.767306826792366,54643344838.32,9.1131,29.7994,70.2006,39.9851,76.2149,4.2043,1.0543,2399232000.0,34186235.0,0.0738819879427951,669,True,Consumer
cmg,Chipotle Mexican Grill Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,210,241,213,664,B,Medium,8634652000.0,6572533000.0,880577000.0,2062119000.0,564191000.0,8634652000.0,479164000.0,38.5434,38.5434,37.9684,37.4594298423939,46.6009357235728,17.6936406065313,-95.8207122241941,4.85241882475403,49090860000.0,12.9787,20.219,79.781,0.0,65.8171,2.9254,1.2755,899101000.0,47568778.0,0.00352521744245,664,True,Consumer
dgx,Quest Diagnostics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,B,Medium,BB,Medium,B,Medium,230,300,205,735,B,Medium,9883000000.0,6450000000.0,1994000000.0,3433000000.0,,9883000000.0,404000000.0,15.336,9.2126,9.4531,7.29548516687268,23.0126969429175,3.69421539249958,-39.0844009120287,2.20277358170596,20588190000.0,7.9068,22.7086,77.2914,40.863,53.2056,2.137,1.2237,1015000000.0,50469209.0,-0.0141734261053188,735,True,Healthcare
ccl,Carnival Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,A,High,BB,Medium,BB,Medium,515,326,320,1161,BBB,High,12168000000.0,11757000000.0,4790000000.0,411000000.0,,12168000000.0,4940000000.0,-63.4357,-14.0098,-14.6428,-7.96412714803907,-5.13112475814213,4.42518657485633,-10.6376125047159,2.56935758969099,19738694874.36,-11.7846,23.7578,76.2422,83.0213,86.3354,7.3182,0.7065,-6093000000.0,26047898.0,-0.0698557400520611,1161,True,Consumer
chd,Church & Dwight Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,A,High,BB,Medium,BB,Medium,578,341,348,1267,A,High,5375600000.0,3125600000.0,1652200000.0,2250000000.0,,5375600000.0,178800000.0,12.3128,6.9217,6.7154,21.1665034697793,53.349833927712,6.3272575898106,743.484722649158,4.10772681424957,24860962540.0,4.9595,24.3796,75.6204,43.377,58.1828,2.3914,1.1792,413900000.0,17737491.0,-0.0023120713418308,1267,True,Consumer
dow,Dow Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,B,Medium,B,Medium,B,Medium,225,201,200,626,B,Medium,56902000000.0,48338000000.0,2862000000.0,8564000000.0,,56902000000.0,2058000000.0,23.5681,13.3871,12.7397,4.55358075336363,6.18094059839371,1.36697894689835,33.2017231205627,0.497716597339988,41701412326.48,7.6564,28.791,71.209,42.0929,64.9407,2.8523,1.8072,4640000000.0,46755652.0,0.211469336139761,626,True,Energy_Materials
duk,Duke Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BB,Medium,BB,Medium,604,362,328,1294,A,High,28768000000.0,20878000000.0,1466000000.0,7890000000.0,,28768000000.0,11367000000.0,5.1715,2.1169,1.9632,12.404422205115,39.4795522833333,2.12569379903927,1212.92600388554,3.49947366248957,80668100000.0,1.3785,14.9509,85.0491,60.3804,70.8832,3.4344,0.7006,2455000000.0,46978582.0,-0.0655085383703405,1294,True,Real_Assets
cf,CF Industries Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,525,307,310,1142,BBB,High,11186000000.0,5325000000.0,290000000.0,5861000000.0,,11186000000.0,453000000.0,81.0464,45.5641,41.7415,6.65655230407039,6.08589195787209,4.03155701663829,29.2998481885468,1.82043576712319,14692227722.84,29.5726,18.2234,81.7766,36.9885,41.0125,1.6953,3.6915,3937000000.0,31355591.0,0.0710191510269058,1142,True,Energy_Materials
dvn,Devon Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,BB,Medium,BB,Medium,570,301,300,1171,BBB,High,19169000000.0,10829000000.0,300000000.0,8340000000.0,395000000.0,19169000000.0,5125000000.0,58.8869,36.0709,34.1625,6.60129549050633,5.29293433083957,2.85098952270081,-38.96817625459,1.66085867807397,29205150000.0,25.45,24.9899,75.0101,36.5764,52.3797,2.0999,1.2531,6037000000.0,39120466.0,0.316710634380098,1171,True,Energy_Materials
